seq,level_1_category,level_2_category,upc,price
687,00000001,00000109,0336391226386,1069.75
688,00000001,00000109,1396926174437,396.95
689,00000001,00000109,1003776041672,540.60
690,00000001,00000109,0904244419836,1064.14
691,00000001,00000109,1223946793198,873.28
692,00000001,00000109,0984313809133,794.75
693,00000001,00000109,1004847953146,1412.95
694,00000001,00000109,1311416737619,784.46
695,00000001,00000109,1019762380878,1038.50
696,00000001,00000109,1291560556215,1361.58
697,00000001,00000109,0167333875283,675.30
698,00000001,00000109,0286205262522,1282.94
699,00000001,00000109,0099637442536,963.81
700,00000001,00000109,1080792497300,265.34
701,00000001,00000109,0713215809862,222.26
702,00000001,00000109,1159681579288,835.65
703,00000001,00000110,0591025318442,860.90
704,00000001,00000110,1100558812151,327.85
705,00000001,00000110,1314322800385,565.69
706,00000001,00000110,0323639238041,553.57
707,00000001,00000110,0573644429921,952.56
708,00000001,00000110,0886252797109,890.61
709,00000001,00000110,0271435386643,1469.55
710,00000001,00000110,0806041925100,1293.62
711,00000001,00000110,0524338106536,476.45
712,00000001,00000110,1388606840350,1159.32
713,00000001,00000110,1238119645457,288.58
714,00000001,00000110,1238388982970,18.23
715,00000001,00000110,1228226356315,987.30
716,00000001,00000110,0530987863805,1378.60
717,00000001,00000110,1177043772993,743.60
718,00000001,00000110,0331085290551,1112.43
719,00000001,00000110,0665641330383,1135.32
720,00000001,00000110,0248992954806,1187.30
721,00000001,00000110,1168899993625,290.38
722,00000001,00000110,0565359971031,1192.80
723,00000001,00000110,0444245357091,882.53
724,00000001,00000110,0178652442162,206.53
725,00000001,00000110,0645744576710,1196.97
726,00000001,00000110,1356594614918,466.72
727,00000001,00000110,0821824282874,353.91
728,00000001,00000110,1314813200649,422.15
729,00000001,00000110,0776536555559,231.36
730,00000001,00000110,0516449386945,281.19
731,00000001,00000110,0190626195027,453.78
732,00000001,00000110,0266651423975,964.60
733,00000001,00000110,0717749818703,9.67
734,00000001,00000110,0666490460658,918.22
735,00000001,00000110,0246116388940,881.55
736,00000001,00000110,1322040339308,1282.56
737,00000001,00000110,0289093053005,47.98
738,00000001,00000110,0778981693558,1252.99
739,00000001,00000110,0296033278435,1132.84
740,00000001,00000110,0046361501770,1052.22
741,00000001,00000110,1210859608930,444.30
742,00000001,00000110,0278724729556,806.39
743,00000001,00000110,1334115948391,1350.00
744,00000001,00000110,0762548530752,748.76
745,00000001,00000110,0536186673337,146.26
746,00000001,00000110,1230445845563,327.67
747,00000001,00000110,1347136762181,1437.97
748,00000001,00000110,0957315032564,187.50
749,00000001,00000110,1188570514413,837.93
750,00000001,00000110,0560326793760,1165.86
751,00000001,00000110,1309244023967,1016.90
752,00000001,00000110,1149783219700,718.38
753,00000001,00000110,0460615669656,1098.27
754,00000001,00000110,0556532725374,775.90
755,00000001,00000110,0781083317550,1106.76
756,00000001,00000110,0429314151862,185.42
757,00000001,00000110,0831604266093,817.63
758,00000001,00000110,1038569820073,450.60
759,00000001,00000110,0982123750935,587.35
760,00000001,00000110,0894003972590,442.10
761,00000001,00000110,0608784355790,1380.46
762,00000001,00000110,0100183555080,621.26
763,00000001,00000110,0042694898426,1416.83
764,00000001,00000110,0959537159739,352.80
765,00000001,00000110,0485362371850,1131.49
766,00000001,00000110,0566093217546,489.79
767,00000001,00000110,1318781505300,1208.89
768,00000001,00000110,0829607633097,216.12
769,00000001,00000110,1118351257703,1364.26
770,00000001,00000110,1110231038662,1230.25
771,00000001,00000110,1292796670683,105.99
772,00000001,00000110,0593886534962,884.40
773,00000001,00000110,0653627871036,1031.62
774,00000001,00000110,0621482994504,455.00
775,00000001,00000110,0935516234680,886.68
776,00000001,00000110,1040566707646,1234.60
777,00000001,00000110,0004305922968,690.44
778,00000001,00000110,1159723298191,1487.77
779,00000001,00000110,0987799801325,1098.60
780,00000001,00000110,0788625381345,1421.24
781,00000001,00000110,0297329312512,862.93
782,00000001,00000110,1318168145587,130.80
783,00000001,00000110,1175790771078,247.20
784,00000001,00000110,0416059693108,1476.10
785,00000001,00000110,0855179595495,909.12
786,00000001,00000110,1092410440728,163.96
787,00000001,00000110,1040659847402,1334.44
788,00000001,00000110,0506729805556,1412.21
789,00000001,00000110,1139934773458,107.80
790,00000001,00000110,0648984228463,108.56
791,00000001,00000110,0881181663518,1278.89
792,00000001,00000111,0628573587447,526.10
793,00000001,00000111,1335750060905,1047.38
794,00000001,00000111,0688559651135,175.20
795,00000001,00000111,1050265322354,953.61
796,00000001,00000111,0816306942131,1081.43
797,00000001,00000111,1019494548270,538.94
798,00000001,00000111,0470910361247,85.91
799,00000001,00000111,0933888735132,1318.66
800,00000001,00000111,0074667788533,789.86
801,00000001,00000111,0906037342659,543.50
802,00000001,00000111,0937206007390,1006.34
803,00000001,00000111,1286607385552,261.29
804,00000001,00000111,1040749855621,1113.45
805,00000001,00000111,0725135259344,919.00
806,00000001,00000111,1329921145539,1418.96
807,00000001,00000111,0791449989437,151.41
808,00000001,00000111,0074931807168,427.62
809,00000001,00000111,0638470182072,1052.16
810,00000001,00000111,0369575953358,669.30
811,00000001,00000111,0853352106575,1235.88
812,00000001,00000111,0128125597455,952.00
813,00000001,00000111,0695741237084,602.60
814,00000001,00000111,1367204765777,610.98
815,00000001,00000111,0866691588407,1131.45
816,00000001,00000111,0705215572143,425.94
817,00000001,00000111,0613644855006,741.51
818,00000001,00000111,0358014796632,1150.80
819,00000001,00000111,0886877735654,555.71
820,00000001,00000111,0691935813287,748.97
821,00000001,00000111,0879465166602,831.93
822,00000001,00000111,0468260471389,1260.18
823,00000001,00000111,0651233789332,1390.20
824,00000001,00000111,0648509015028,1210.97
825,00000001,00000111,1076633858423,986.50
826,00000001,00000111,0138080327370,232.94
827,00000001,00000111,0783566466786,1138.13
828,00000001,00000111,0343843716135,835.20
829,00000001,00000111,1010826549248,426.23
830,00000001,00000111,0728799621373,1068.31
831,00000001,00000111,0288854793556,737.49
832,00000001,00000111,0113677947933,615.99
833,00000001,00000111,0343694838277,745.62
834,00000001,00000111,0165442526751,1150.41
835,00000001,00000111,1087832920040,131.53
836,00000001,00000111,0089253717286,242.76
837,00000001,00000111,0370829885967,1492.45
838,00000001,00000111,1363503937570,1288.80
839,00000001,00000111,1241379685033,43.25
840,00000001,00000111,0560313555241,226.19
841,00000001,00000111,0716816351792,511.13
842,00000001,00000111,1299492446819,69.69
843,00000001,00000111,1380930734909,18.18
844,00000001,00000111,0828056261004,1444.20
845,00000001,00000111,0025528090548,296.92
846,00000001,00000111,1134683651156,261.40
847,00000001,00000111,1155944438330,712.10
848,00000001,00000111,0729051515362,326.24
849,00000001,00000111,0155970215678,1466.14
850,00000001,00000111,1093393104973,1094.85
851,00000001,00000111,0185110516594,1349.15
852,00000001,00000111,0294765932434,67.20
853,00000001,00000111,0465703980415,646.26
854,00000001,00000111,0690570237106,1314.81
855,00000001,00000111,0263733309509,1201.21
856,00000001,00000111,0772205558449,621.77
857,00000001,00000111,0310493666561,964.40
858,00000001,00000111,1045489859601,674.60
859,00000001,00000111,0112120501654,986.20
860,00000001,00000111,1147670172299,841.67
861,00000001,00000111,1296184030646,595.64
862,00000001,00000111,0665693146598,475.20
863,00000001,00000111,0246810775299,499.54
864,00000001,00000111,0808931453601,929.30
865,00000001,00000111,1332285837170,309.78
866,00000001,00000111,0924403634146,1413.64
867,00000001,00000111,0523885550236,839.70
868,00000001,00000112,1206625387215,1019.53
869,00000001,00000112,0968575426000,1055.35
870,00000001,00000112,0949556667902,1244.25
871,00000001,00000112,0217136684763,1402.23
872,00000001,00000112,0129731313125,734.49
873,00000001,00000112,0596802940700,15.41
874,00000001,00000112,0282998422839,236.52
875,00000001,00000112,0752589866149,289.58
876,00000001,00000112,0500477320262,578.64
877,00000001,00000112,0674662228104,1284.70
878,00000001,00000112,0298032830683,314.98
879,00000001,00000112,0939148729293,220.78
880,00000001,00000112,0800568359202,482.38
881,00000001,00000112,0181229697292,949.14
882,00000001,00000112,0078229505927,1048.37
883,00000001,00000112,1380857031181,894.10
884,00000001,00000112,0623619621253,1121.27
885,00000001,00000112,1135179763957,380.71
886,00000001,00000112,0970576086275,551.46
887,00000001,00000112,0925265601390,456.78
888,00000001,00000112,1046425295606,745.32
889,00000001,00000112,0853256816891,982.75
890,00000001,00000112,0811087554597,412.67
891,00000001,00000112,0161003141777,281.46
892,00000001,00000112,0085590288359,1490.50
893,00000001,00000112,0290942589309,1312.21
894,00000001,00000112,1280799170385,1111.85
895,00000001,00000112,0995593175153,496.48
896,00000001,00000112,0360713919335,1098.86
897,00000001,00000112,0401408268502,653.18
898,00000001,00000112,0693557670927,501.69
899,00000001,00000112,0452196445507,365.33
900,00000001,00000112,0768463180966,717.00
901,00000001,00000112,1298759316735,1289.71
902,00000001,00000112,0162033025389,1054.38
903,00000001,00000112,1125412677592,814.43
904,00000001,00000112,1095661922722,1008.84
905,00000001,00000112,0728232236713,1102.12
906,00000001,00000112,0377408126466,367.84
907,00000001,00000112,0283463049803,92.80
908,00000001,00000112,1108951921807,1439.94
909,00000001,00000112,0690766926326,1207.59
910,00000001,00000112,0642194635950,893.46
911,00000001,00000112,1154995351087,1265.90
912,00000001,00000112,1377159782873,1341.50
913,00000001,00000112,1229914547275,916.43
914,00000001,00000112,0209118629169,931.96
915,00000001,00000112,0480874377338,957.60
916,00000001,00000112,0083344082819,1494.52
917,00000001,00000112,0227481963895,229.90
918,00000001,00000112,0920578316924,1495.84
919,00000001,00000112,1281477917094,813.40
920,00000001,00000112,1259124248327,283.10
921,00000001,00000112,1125152191310,538.60
922,00000001,00000112,1281448173238,887.86
923,00000001,00000112,0257496328716,267.33
924,00000001,00000113,0791459116946,547.30
925,00000001,00000113,1319410657117,1484.21
926,00000001,00000113,0380490256058,1239.38
927,00000001,00000113,0718053900627,48.39
928,00000001,00000113,0964608404786,633.66
929,00000001,00000113,1337066132918,770.33
930,00000001,00000113,1221351841190,825.11
931,00000001,00000113,0880394521424,1215.57
932,00000001,00000113,0979399489300,47.92
933,00000001,00000113,0164336196131,516.65
934,00000001,00000113,1364131202818,1464.45
935,00000001,00000113,0595039321320,563.75
936,00000001,00000113,1177218979967,592.58
937,00000001,00000113,0025741413629,25.24
938,00000001,00000113,0863014098117,565.34
939,00000001,00000113,0142086917176,1251.35
940,00000001,00000113,0249326086088,822.10
941,00000001,00000113,1329214537034,740.66
942,00000001,00000113,0771500594558,95.20
943,00000001,00000113,1148850344307,708.84
944,00000001,00000113,0767888159502,791.45
945,00000001,00000113,0225706982263,1474.76
946,00000001,00000113,0432762348272,361.47
947,00000001,00000113,0209316804528,17.65
948,00000001,00000113,0853294961881,697.87
949,00000001,00000113,0343173631375,202.35
950,00000001,00000113,0559464213278,981.79
951,00000001,00000113,0456714778894,1156.59
952,00000001,00000113,1139809927290,82.31
953,00000001,00000113,0537104253112,153.67
954,00000001,00000113,0524492281353,49.80
955,00000001,00000113,0852096170019,864.00
956,00000001,00000113,1058798745282,129.40
957,00000001,00000113,0682116985497,1160.49
958,00000001,00000113,1138285462684,986.14
959,00000001,00000113,1308264129925,565.42
960,00000001,00000113,0616916887040,1235.80
961,00000001,00000113,0220683125276,741.46
962,00000001,00000113,1274300253308,279.90
963,00000001,00000113,1251251295946,1135.55
964,00000001,00000113,1012457576273,238.76
965,00000001,00000113,1221458274174,1274.85
966,00000001,00000113,1267235655026,730.67
967,00000001,00000113,0652262820270,970.57
968,00000001,00000113,0868489643145,755.26
969,00000001,00000113,0910799630787,1421.25
970,00000001,00000113,1349264703425,16.93
971,00000001,00000113,0063106514918,1195.13
972,00000001,00000113,1019460044126,24.48
973,00000001,00000113,0720204667754,1426.38
974,00000001,00000113,0230858426558,446.88
975,00000001,00000113,1069509151551,392.68
976,00000001,00000113,1364804832311,913.50
977,00000001,00000113,0280730370660,1357.50
978,00000001,00000113,1296766817054,1259.35
979,00000001,00000113,0606469958250,195.80
980,00000001,00000113,1108898038712,1269.50
981,00000001,00000113,1251594627633,1366.80
982,00000001,00000113,1030101644864,227.73
983,00000001,00000113,0891683911611,1489.20
984,00000001,00000113,0842774252243,810.19
985,00000001,00000113,0126042916588,430.41
986,00000001,00000113,0876276844958,266.90
987,00000001,00000113,0824966939323,1360.16
988,00000001,00000113,0135035270774,848.47
989,00000001,00000113,1041640250430,1380.76
990,00000001,00000113,0863531237815,366.58
991,00000001,00000113,0005621258014,6.53
992,00000001,00000113,0350704754434,996.67
993,00000001,00000113,0180936492848,907.39
994,00000001,00000113,0971619736119,1480.86
995,00000001,00000113,0982437931150,597.99
996,00000001,00000113,1380795576980,1107.16
997,00000001,00000114,1193137990999,993.22
998,00000001,00000114,1180277578903,642.54
999,00000001,00000114,0624360774830,274.20
1000,00000001,00000114,0643379980476,1101.27
1001,00000001,00000114,0270602784213,1323.20
1002,00000001,00000114,0534871317429,1250.35
1003,00000001,00000114,0313487887706,664.59
1004,00000001,00000114,1049581684253,965.89
1005,00000001,00000114,1069315157075,1325.50
1006,00000001,00000114,0266556599669,1493.86
1007,00000001,00000114,1182435118389,1406.19
1008,00000001,00000114,0912083066999,1279.40
1009,00000001,00000114,1226418330723,686.41
1010,00000001,00000114,1205088976509,507.25
1011,00000001,00000114,0831012461073,565.77
1012,00000001,00000114,0621064714964,210.35
1013,00000001,00000114,0917002642834,1370.49
1014,00000001,00000114,1013306497787,1263.63
1015,00000001,00000114,0935171273468,871.41
1016,00000001,00000114,0054006305737,863.65
1017,00000001,00000114,0210914334270,1338.18
1018,00000001,00000114,0323206384102,1042.97
1019,00000001,00000114,0817719274611,1301.86
1020,00000001,00000114,0458684332700,147.67
1021,00000001,00000114,0440272737493,964.54
1022,00000001,00000114,0021025212889,1002.40
1023,00000001,00000114,1110833496105,1373.86
1024,00000001,00000114,0349894926226,230.73
1025,00000001,00000114,1195902718555,717.88
1026,00000001,00000114,0129937451225,1173.48
1027,00000001,00000114,0305848443898,972.27
1028,00000001,00000114,0666882293192,1008.61
1029,00000001,00000114,0844114692757,361.64
1030,00000001,00000114,0444036030790,917.73
1031,00000001,00000114,0741941904391,357.23
1032,00000001,00000114,0841798497739,1171.30
1033,00000001,00000114,0992438905081,940.61
1034,00000001,00000114,0554735054048,648.71
1035,00000001,00000114,1252715944394,982.78
1036,00000001,00000114,0952836987829,537.95
1037,00000001,00000114,0046954782098,1366.91
1038,00000001,00000114,0261570271362,4.37
1039,00000001,00000114,0688009083479,1473.64
1040,00000001,00000114,0256334130795,42.30
1041,00000001,00000114,0662602831514,524.49
