customer_id,_id,pk,order_count,total_dollar_amount,total_item_count
920,920,920,3,13351.02,8
921,921,921,1,3186.37,2
922,922,922,3,12364.560000000001,7
923,923,923,2,7200.639999999999,6
924,924,924,2,9883.369999999999,5
925,925,925,4,7790.139999999999,9
926,926,926,2,6254.64,4
927,927,927,4,11922.779999999999,9
928,928,928,6,18324.21,13
929,929,929,4,20161.1,12
930,930,930,3,13313.18,8
931,931,931,3,10568.279999999999,7
932,932,932,5,21094.879999999997,13
933,933,933,3,13019.07,7
934,934,934,6,25400.15,15
935,935,935,1,2966.52,2
936,936,936,2,9884.84,5
937,937,937,6,25722.97,16
938,938,938,4,12641.23,11
939,939,939,3,16164.73,8
940,940,940,5,14289.18,12
941,941,941,2,5455.139999999999,5
942,942,942,3,11655.679999999998,8
943,943,943,6,16490.949999999997,16
944,944,944,4,12854.869999999999,9
945,945,945,2,11906.66,6
946,946,946,2,6546.3099999999995,6
947,947,947,3,8538.65,7
948,948,948,4,12552.619999999999,9
949,949,949,2,6011.25,4
950,950,950,3,7557.75,7
951,951,951,4,12691.869999999999,10
952,952,952,2,6234.9,4
953,953,953,2,8524.25,5
954,954,954,3,6015.3099999999995,8
955,955,955,3,16508.35,9
956,956,956,4,13835.89,11
957,957,957,1,3492.06,3
958,958,958,3,7982.34,6
959,959,959,6,13743.56,15
960,960,960,4,18033.489999999998,10
961,961,961,5,23918.8,13
962,962,962,4,19117.55,10
963,963,963,3,13503.869999999999,9
964,964,964,8,33042.0,18
965,965,965,6,17321.86,14
966,966,966,1,2470.62,3
967,967,967,3,11092.36,8
968,968,968,2,5775.98,5
969,969,969,5,17340.38,12
970,970,970,1,4140.54,3
971,971,971,5,13452.460000000001,11
972,972,972,3,10884.03,8
973,973,973,6,24821.62,16
974,974,974,3,12863.7,7
975,975,975,2,5938.18,5
976,976,976,5,23050.0,13
977,977,977,2,15560.67,6
978,978,978,4,14371.53,9
979,979,979,2,5030.139999999999,5
980,980,980,5,16455.65,11
981,981,981,1,4443.0,3
982,982,982,5,13519.039999999999,11
983,983,983,5,19983.22,13
984,984,984,4,19501.98,10
985,985,985,2,5089.5599999999995,5
986,986,986,7,32586.97,19
987,987,987,3,9624.23,7
988,988,988,4,13108.359999999999,9
989,989,989,2,4472.83,6
990,990,990,1,8536.11,3
991,991,991,2,9720.36,5
992,992,992,3,16335.779999999999,8
993,993,993,6,29748.89,17
994,994,994,2,2978.9799999999996,4
995,995,995,3,9519.59,6
996,996,996,4,21919.079999999998,12
997,997,997,4,14843.0,9
998,998,998,4,8704.42,9
999,999,999,5,19352.32,12
1000,1000,1000,5,20158.13,12
1001,1001,1001,2,10939.36,5
1002,1002,1002,5,19922.45,12
1003,1003,1003,1,1500.0,3
1004,1004,1004,2,8317.92,6
1005,1005,1005,5,18978.02,11
1006,1006,1006,4,14626.430000000002,10
1007,1007,1007,3,7381.8,8
1008,1008,1008,2,3239.8999999999996,4
1009,1009,1009,4,19952.36,11
1010,1010,1010,2,8145.0,5
1011,1011,1011,1,128.13,2
1012,1012,1012,1,4734.37,2
1013,1013,1013,8,32992.28,20
1015,1015,1015,6,19309.510000000002,13
1016,1016,1016,8,25959.519999999997,18
1017,1017,1017,2,9593.9,6
1018,1018,1018,1,3011.65,3
1019,1019,1019,3,10758.15,7
1020,1020,1020,4,17875.760000000002,10
1021,1021,1021,3,5376.03,7
1022,1022,1022,6,19257.91,13
1023,1023,1023,5,13382.759999999998,13
1024,1024,1024,3,5972.66,6
1025,1025,1025,3,7560.549999999999,8
1026,1026,1026,3,10530.630000000001,7
1027,1027,1027,4,17435.75,9
1028,1028,1028,3,14756.12,9
1029,1029,1029,3,8154.769999999999,9
1030,1030,1030,6,19440.500000000004,17
1031,1031,1031,3,11195.99,7
1032,1032,1032,3,11864.09,8
1033,1033,1033,1,3205.38,2
1035,1035,1035,1,1700.58,2
1036,1036,1036,4,14801.25,11
1037,1037,1037,2,12163.509999999998,6
1038,1038,1038,5,15881.7,12
1039,1039,1039,7,32143.03,18
1040,1040,1040,6,24023.379999999997,13
1041,1041,1041,3,11584.369999999999,7
1043,1043,1043,5,17937.07,12
1044,1044,1044,4,18170.69,10
1045,1045,1045,3,9901.43,6
1046,1046,1046,4,16822.31,10
1047,1047,1047,2,4716.1900000000005,4
1048,1048,1048,1,4422.95,3
1049,1049,1049,3,11073.58,8
1051,1051,1051,7,24137.820000000003,19
1052,1052,1052,3,9671.390000000001,6
1053,1053,1053,6,23064.29,15
1054,1054,1054,5,18513.079999999998,11
1055,1055,1055,2,2567.14,4
1056,1056,1056,3,13841.57,7
1057,1057,1057,2,8715.74,6
1058,1058,1058,3,11450.91,8
1060,1060,1060,4,16013.73,11
1061,1061,1061,1,1504.58,2
1062,1062,1062,3,5611.95,8
1064,1064,1064,1,1625.9,3
1065,1065,1065,4,16445.31,10
1066,1066,1066,3,9853.68,7
1067,1067,1067,3,4366.74,7
1068,1068,1068,3,11126.96,8
1069,1069,1069,1,2867.23,2
1070,1070,1070,5,19213.690000000002,13
1071,1071,1071,2,9072.85,5
1072,1072,1072,1,8507.88,2
1073,1073,1073,3,12906.16,6
1074,1074,1074,1,3589.2,2
1075,1075,1075,1,4324.12,2
1077,1077,1077,3,12410.29,8
1078,1078,1078,4,17964.45,9
1079,1079,1079,4,9910.15,8
1080,1080,1080,1,5360.83,3
1081,1081,1081,2,8791.0,5
1082,1082,1082,2,8644.11,4
1083,1083,1083,1,3525.01,2
1084,1084,1084,4,14773.320000000002,10
1085,1085,1085,1,4837.25,3
1087,1087,1087,2,5454.21,4
1088,1088,1088,4,8781.97,9
1089,1089,1089,7,29795.09,18
1090,1090,1090,7,30494.02,20
1091,1091,1091,3,10733.4,7
1092,1092,1092,5,22306.61,12
1093,1093,1093,5,18938.8,13
1094,1094,1094,2,8060.1,5
1095,1095,1095,3,16577.5,9
1096,1096,1096,3,12066.490000000002,8
1097,1097,1097,2,7584.8099999999995,4
1098,1098,1098,2,10996.689999999999,4
1099,1099,1099,3,12699.98,8
1100,1100,1100,3,16508.47,9
1101,1101,1101,1,2359.07,2
1102,1102,1102,4,13670.24,9
1103,1103,1103,4,12993.2,9
1104,1104,1104,3,9676.17,7
1105,1105,1105,2,8819.44,4
1106,1106,1106,4,14816.369999999999,9
1107,1107,1107,4,12856.35,9
1108,1108,1108,5,16162.75,11
1109,1109,1109,2,10344.36,6
1110,1110,1110,1,1556.37,2
1111,1111,1111,3,16931.09,8
1112,1112,1112,3,8845.95,8
1113,1113,1113,5,14386.419999999998,12
1114,1114,1114,2,6889.78,5
1115,1115,1115,1,5317.49,3
1116,1116,1116,3,11242.0,6
1117,1117,1117,6,12750.02,13
1118,1118,1118,8,21975.27,19
1119,1119,1119,4,18340.62,11
1120,1120,1120,2,8433.04,6
1121,1121,1121,5,18453.66,14
1122,1122,1122,1,2446.88,3
1123,1123,1123,3,12947.39,6
1124,1124,1124,2,7424.799999999999,4
1125,1125,1125,4,14295.16,11
1126,1126,1126,6,17153.4,15
1127,1127,1127,2,7431.900000000001,5
1128,1128,1128,4,12083.789999999999,9
1129,1129,1129,2,7039.8,6
1130,1130,1130,2,10616.65,6
1131,1131,1131,3,6270.210000000001,7
1132,1132,1132,3,11750.73,7
1133,1133,1133,4,21029.510000000002,10
1135,1135,1135,5,13218.220000000001,11
1136,1136,1136,9,43972.67,21
1137,1137,1137,4,6353.8099999999995,9
1138,1138,1138,3,10573.28,7
1139,1139,1139,3,13562.73,7
1140,1140,1140,2,3776.46,5
1141,1141,1141,4,19477.300000000003,9
1142,1142,1142,1,3243.88,2
1143,1143,1143,2,11200.76,4
1145,1145,1145,3,10937.630000000001,8
1146,1146,1146,6,18611.32,15
1147,1147,1147,5,18684.739999999998,12
1148,1148,1148,4,9396.83,8
1149,1149,1149,5,14803.52,13
1150,1150,1150,2,9993.23,5
1151,1151,1151,4,19723.1,11
1152,1152,1152,4,18627.51,10
1153,1153,1153,3,14921.04,9
1154,1154,1154,3,16015.74,8
1155,1155,1155,2,9112.43,5
1156,1156,1156,4,7252.13,10
1157,1157,1157,2,17916.77,6
1158,1158,1158,5,17814.64,13
1159,1159,1159,7,24040.83,17
1160,1160,1160,3,10880.35,8
1161,1161,1161,1,5228.28,2
1162,1162,1162,5,17590.76,11
1163,1163,1163,2,10697.54,4
1164,1164,1164,3,11352.66,8
1165,1165,1165,2,10018.24,5
1166,1166,1166,5,9001.34,13
1167,1167,1167,2,7617.74,4
1168,1168,1168,6,19348.26,15
1169,1169,1169,2,9558.78,5
1170,1170,1170,1,2260.3,3
1171,1171,1171,3,6664.28,6
1172,1172,1172,3,5102.85,7
1173,1173,1173,1,3328.96,3
1174,1174,1174,2,4103.87,4
1175,1175,1175,3,6418.8099999999995,7
1176,1176,1176,2,6055.2,4
1177,1177,1177,3,11680.94,8
1178,1178,1178,3,9684.75,7
1179,1179,1179,1,1523.8,3
1180,1180,1180,2,7392.5,6
1181,1181,1181,3,15616.099999999999,9
1182,1182,1182,5,12557.76,11
1183,1183,1183,3,11133.28,7
1184,1184,1184,2,4880.1900000000005,5
1185,1185,1185,1,2885.28,3
1186,1186,1186,2,6559.48,5
1187,1187,1187,3,11398.02,8
1188,1188,1188,4,12587.45,10
1189,1189,1189,4,19463.32,11
1190,1190,1190,4,18137.8,12
1191,1191,1191,5,21320.13,13
1192,1192,1192,1,2384.35,2
1193,1193,1193,5,21038.89,12
1194,1194,1194,4,8743.029999999999,9
1195,1195,1195,4,12282.190000000002,12
1196,1196,1196,4,17986.43,10
1197,1197,1197,2,7767.849999999999,5
1198,1198,1198,3,8586.91,6
1199,1199,1199,1,1398.27,3
1200,1200,1200,2,6140.86,4
1201,1201,1201,4,15412.11,10
1202,1202,1202,6,19133.38,16
1203,1203,1203,4,14623.36,11
1204,1204,1204,1,4044.71,3
1205,1205,1205,3,7342.93,8
1206,1206,1206,1,4107.32,2
1207,1207,1207,2,5956.450000000001,6
1208,1208,1208,5,18721.11,14
1209,1209,1209,3,11475.309999999998,8
1210,1210,1210,5,14891.38,12
1211,1211,1211,2,4125.63,4
1212,1212,1212,2,10556.58,5
1213,1213,1213,5,17395.559999999998,13
1214,1214,1214,1,2959.33,3
1215,1215,1215,2,3617.62,5
1216,1216,1216,4,16980.32,10
1217,1217,1217,3,7311.92,7
1218,1218,1218,4,6192.09,8
1219,1219,1219,5,21106.809999999998,13
1220,1220,1220,3,8843.3,7
1221,1221,1221,2,3163.38,5
1222,1222,1222,5,15324.810000000001,13
1223,1223,1223,1,2029.03,3
1224,1224,1224,2,9353.48,6
1225,1225,1225,2,8636.3,6
1226,1226,1226,6,20738.390000000003,12
1227,1227,1227,2,5992.63,5
1228,1228,1228,2,7720.3,5
1229,1229,1229,7,32464.430000000004,17
1230,1230,1230,5,21287.87,11
1231,1231,1231,4,13147.68,9
1232,1232,1232,4,23149.100000000002,11
1233,1233,1233,3,15415.16,8
1234,1234,1234,1,7072.65,2
1235,1235,1235,4,18418.02,11
1236,1236,1236,2,11869.14,6
1237,1237,1237,5,21635.64,14
1238,1238,1238,4,12855.72,10
1239,1239,1239,4,12196.550000000001,12
1240,1240,1240,4,19695.72,10
1241,1241,1241,4,8532.9,9
1242,1242,1242,3,12340.840000000002,8
1243,1243,1243,3,15930.1,8
1244,1244,1244,3,18930.97,8
1245,1245,1245,1,2937.71,3
1246,1246,1246,1,3327.9,2
1247,1247,1247,3,10513.210000000001,8
1248,1248,1248,7,31037.910000000003,17
1249,1249,1249,2,7675.9,5
1250,1250,1250,5,11070.310000000001,13
1251,1251,1251,3,8071.26,8
1252,1252,1252,1,4968.13,2
1253,1253,1253,1,4164.44,3
1254,1254,1254,7,27066.96,17
1255,1255,1255,5,19300.510000000002,14
1256,1256,1256,3,10356.11,7
1257,1257,1257,3,11422.02,8
1258,1258,1258,2,12193.62,5
1259,1259,1259,2,11509.33,6
1260,1260,1260,2,4754.39,4
1261,1261,1261,2,6927.45,4
1262,1262,1262,3,11681.13,8
1263,1263,1263,2,4346.23,4
1264,1264,1264,6,15018.390000000001,14
1265,1265,1265,4,14205.29,9
1266,1266,1266,2,5956.360000000001,5
1267,1267,1267,1,5758.26,3
1268,1268,1268,1,4580.86,3
1269,1269,1269,5,15345.57,12
1270,1270,1270,5,15703.14,12
1271,1271,1271,2,9244.93,5
1272,1272,1272,7,33570.85,18
1273,1273,1273,4,13496.119999999999,12
1274,1274,1274,2,6651.29,5
1275,1275,1275,4,22653.06,11
1276,1276,1276,3,14218.83,7
1277,1277,1277,3,6182.259999999999,7
1278,1278,1278,2,6827.299999999999,4
1279,1279,1279,4,10700.670000000002,9
1280,1280,1280,5,30040.43,13
1281,1281,1281,2,5812.27,5
1282,1282,1282,2,14164.28,5
1283,1283,1283,3,6558.38,7
1284,1284,1284,5,11063.24,10
1285,1285,1285,2,7458.09,5
1286,1286,1286,2,6189.16,4
1287,1287,1287,3,12374.439999999999,7
1288,1288,1288,3,16021.31,7
1289,1289,1289,5,13696.89,11
1290,1290,1290,2,5629.76,5
1291,1291,1291,1,4697.31,3
1292,1292,1292,3,18995.97,8
1293,1293,1293,4,17144.04,9
1294,1294,1294,5,13350.48,12
1295,1295,1295,7,20375.83,16
1296,1296,1296,4,20618.54,10
1297,1297,1297,1,3477.64,2
1298,1298,1298,1,4077.49,3
1299,1299,1299,1,965.63,2
1300,1300,1300,4,11455.63,9
1301,1301,1301,3,13076.789999999999,6
1302,1302,1302,2,6103.68,4
1303,1303,1303,2,5092.24,6
1304,1304,1304,6,13839.890000000001,15
1305,1305,1305,4,16430.49,11
1306,1306,1306,3,9572.029999999999,7
1307,1307,1307,3,12554.25,8
1308,1308,1308,3,8847.79,7
1309,1309,1309,4,13572.380000000001,10
1310,1310,1310,3,10342.83,7
1311,1311,1311,2,6068.4400000000005,4
1312,1312,1312,1,1630.33,3
1313,1313,1313,4,8827.84,9
1314,1314,1314,5,22036.41,12
1315,1315,1315,2,6450.22,5
1316,1316,1316,2,4585.07,5
1317,1317,1317,5,21015.33,14
1318,1318,1318,3,4238.0599999999995,7
1319,1319,1319,3,13701.0,7
1320,1320,1320,6,17246.43,15
1321,1321,1321,8,27587.579999999994,19
1322,1322,1322,1,2264.04,2
1323,1323,1323,4,15863.05,11
1324,1324,1324,3,10366.679999999998,7
1325,1325,1325,4,15219.150000000001,10
1326,1326,1326,7,15658.44,15
1327,1327,1327,5,20308.73,12
1328,1328,1328,5,16235.519999999999,12
1329,1329,1329,2,10632.029999999999,5
1330,1330,1330,2,12167.02,6
1331,1331,1331,3,9701.13,9
1332,1332,1332,1,510.69,2
1334,1334,1334,1,941.65,2
1335,1335,1335,1,2459.93,2
1336,1336,1336,3,12123.609999999999,7
1337,1337,1337,1,7044.3,2
1338,1338,1338,2,6996.11,5
1339,1339,1339,4,11895.18,10
1340,1340,1340,3,9919.609999999999,7
1341,1341,1341,3,9933.99,9
1342,1342,1342,3,8055.94,7
1343,1343,1343,5,22614.590000000004,12
1344,1344,1344,2,11130.36,5
1345,1345,1345,2,6067.53,5
1346,1346,1346,4,14980.250000000002,8
1347,1347,1347,1,2843.04,3
1348,1348,1348,7,20531.079999999998,17
1349,1349,1349,3,7634.4400000000005,8
1350,1350,1350,1,3549.36,2
1351,1351,1351,4,23105.320000000003,12
1352,1352,1352,4,16268.53,10
1353,1353,1353,2,7856.23,5
1354,1354,1354,5,20276.620000000003,13
1355,1355,1355,4,17281.2,9
1356,1356,1356,3,17757.53,8
1357,1357,1357,4,13753.73,11
1358,1358,1358,3,7506.37,6
1359,1359,1359,1,3355.92,3
1360,1360,1360,4,14018.19,9
1361,1361,1361,3,13757.84,8
1362,1362,1362,2,8902.63,5
1363,1363,1363,2,9778.98,6
1364,1364,1364,2,1430.28,4
1365,1365,1365,3,8912.4,8
1366,1366,1366,3,8975.93,8
1367,1367,1367,1,3141.19,2
1368,1368,1368,4,22373.09,11
1369,1369,1369,3,9195.21,8
1370,1370,1370,1,2565.35,3
1371,1371,1371,3,15892.4,8
1372,1372,1372,4,16282.62,11
1373,1373,1373,6,22888.88,14
1374,1374,1374,3,11098.88,8
1375,1375,1375,2,8771.97,5
1376,1376,1376,1,3016.58,2
1377,1377,1377,5,17975.3,15
1378,1378,1378,4,13760.849999999999,11
1379,1379,1379,8,29948.61,20
1380,1380,1380,3,8850.789999999999,7
1381,1381,1381,3,6874.07,7
1382,1382,1382,2,6550.32,5
1383,1383,1383,7,32419.409999999996,20
1384,1384,1384,4,10967.21,10
1385,1385,1385,3,12229.09,8
1386,1386,1386,3,12346.78,8
1387,1387,1387,1,7353.75,3
1388,1388,1388,7,41983.74,18
1389,1389,1389,2,8650.41,4
1390,1390,1390,4,16913.86,10
1391,1391,1391,3,10426.630000000001,7
1392,1392,1392,2,8238.619999999999,6
1393,1393,1393,6,26207.799999999996,16
1394,1394,1394,5,15169.740000000002,11
1395,1395,1395,2,4315.900000000001,5
1396,1396,1396,4,14096.23,12
1397,1397,1397,3,7249.4400000000005,6
1399,1399,1399,1,8270.65,3
1400,1400,1400,1,2583.78,3
1401,1401,1401,4,20885.46,11
1402,1402,1402,1,3421.73,2
1403,1403,1403,3,7988.09,7
1404,1404,1404,3,17827.13,9
1405,1405,1405,1,4386.93,2
1406,1406,1406,3,15827.55,8
1407,1407,1407,3,8005.129999999999,7
1408,1408,1408,4,19629.67,10
1409,1409,1409,3,9901.82,7
1410,1410,1410,1,2087.46,2
1411,1411,1411,4,11968.949999999999,10
1412,1412,1412,2,4148.12,4
1413,1413,1413,4,8738.2,9
1414,1414,1414,3,10057.49,7
1415,1415,1415,5,22681.24,11
1416,1416,1416,3,10780.470000000001,6
1417,1417,1417,2,5676.07,4
1418,1418,1418,2,6157.49,4
1419,1419,1419,3,12697.679999999998,6
1420,1420,1420,1,4101.56,3
1421,1421,1421,4,9923.05,11
1422,1422,1422,4,19967.149999999998,11
1423,1423,1423,2,10458.460000000001,5
1424,1424,1424,2,8153.13,5
1425,1425,1425,2,5306.66,4
1426,1426,1426,4,17040.629999999997,11
1428,1428,1428,2,2915.0,4
1429,1429,1429,4,21166.98,11
1430,1430,1430,5,22479.51,12
1431,1431,1431,7,24301.82,18
1432,1432,1432,4,21426.71,10
1433,1433,1433,3,13660.75,9
1434,1434,1434,2,7279.299999999999,5
1435,1435,1435,2,6562.959999999999,4
1436,1436,1436,1,8654.39,3
1437,1437,1437,6,25340.910000000003,17
1438,1438,1438,5,20080.230000000003,12
1439,1439,1439,2,6219.629999999999,4
1440,1440,1440,3,13503.059999999998,7
1441,1441,1441,4,16387.78,10
1442,1442,1442,4,15012.880000000001,9
1443,1443,1443,2,8892.26,6
1444,1444,1444,3,12745.08,8
1445,1445,1445,6,19013.11,13
1446,1446,1446,3,13438.82,8
1447,1447,1447,5,21141.760000000002,12
1448,1448,1448,3,8766.1,8
1449,1449,1449,5,17081.42,13
1450,1450,1450,5,19882.39,11
1451,1451,1451,2,5250.9400000000005,4
1452,1452,1452,3,14420.289999999999,8
1453,1453,1453,2,4010.3500000000004,5
1454,1454,1454,4,22010.29,10
1455,1455,1455,1,3816.46,2
1456,1456,1456,6,11678.01,13
1457,1457,1457,2,9642.220000000001,6
1458,1458,1458,3,10913.66,8
1459,1459,1459,5,20176.980000000003,14
1460,1460,1460,1,2826.94,2
1461,1461,1461,4,18757.079999999998,10
1462,1462,1462,1,5891.9,3
1463,1463,1463,4,18371.4,11
1464,1464,1464,3,10071.39,6
1465,1465,1465,9,33521.62,25
1466,1466,1466,2,6440.74,6
1467,1467,1467,1,5242.72,3
1468,1468,1468,1,3752.13,2
1469,1469,1469,1,3022.8,2
1473,1473,1473,2,7189.85,5
1474,1474,1474,3,4653.43,7
1475,1475,1475,5,10053.11,13
1476,1476,1476,3,11795.98,7
1477,1477,1477,3,16377.86,7
1478,1478,1478,4,18145.3,10
1479,1479,1479,3,11233.880000000001,6
1480,1480,1480,4,9812.48,10
1481,1481,1481,1,4495.01,3
1482,1482,1482,3,8252.82,9
1483,1483,1483,5,22874.24,15
1484,1484,1484,3,13686.33,7
1485,1485,1485,4,17853.38,10
1486,1486,1486,5,20250.46,13
1487,1487,1487,4,11054.55,11
1488,1488,1488,2,3655.16,4
1489,1489,1489,8,32056.019999999997,20
1490,1490,1490,3,11630.439999999999,8
1491,1491,1491,1,4875.3,3
1492,1492,1492,4,8361.66,8
1493,1493,1493,9,30355.51,25
1494,1494,1494,6,17559.159999999996,15
1495,1495,1495,2,6763.63,5
1496,1496,1496,2,10577.22,4
1497,1497,1497,1,6363.26,3
1498,1498,1498,2,7460.3099999999995,4
1499,1499,1499,8,36281.18,21
1500,1500,1500,1,1671.02,2
1501,1501,1501,3,15352.49,7
1502,1502,1502,4,20355.93,11
1503,1503,1503,4,20654.13,10
1504,1504,1504,1,279.22,2
1505,1505,1505,3,6808.13,7
1506,1506,1506,2,7363.110000000001,5
1507,1507,1507,6,14574.269999999999,15
1508,1508,1508,1,4279.86,3
1509,1509,1509,3,11755.66,6
1510,1510,1510,5,25618.5,12
1511,1511,1511,4,18321.41,12
1513,1513,1513,2,10137.0,6
1514,1514,1514,2,6915.709999999999,6
1515,1515,1515,2,6800.22,4
1516,1516,1516,2,8077.82,6
1517,1517,1517,2,7462.57,4
1518,1518,1518,3,17428.14,8
1519,1519,1519,6,17711.48,15
1520,1520,1520,2,3541.1899999999996,5
1521,1521,1521,1,2543.42,3
1522,1522,1522,6,16761.440000000002,14
1523,1523,1523,4,7398.05,8
1524,1524,1524,1,1698.57,2
1525,1525,1525,3,8124.880000000001,9
1526,1526,1526,2,10421.04,5
1527,1527,1527,2,5653.95,5
1528,1528,1528,4,11206.18,9
1529,1529,1529,4,14220.539999999999,10
1530,1530,1530,3,4771.62,8
1531,1531,1531,6,27321.090000000004,15
1532,1532,1532,2,1178.37,5
1533,1533,1533,5,22099.82,14
1534,1534,1534,2,6463.89,6
1535,1535,1535,4,18507.69,10
1536,1536,1536,2,11374.33,6
1537,1537,1537,5,24256.0,13
1538,1538,1538,3,9376.47,6
1539,1539,1539,2,3058.5699999999997,5
1540,1540,1540,4,13091.279999999999,10
1541,1541,1541,6,19428.65,14
1542,1542,1542,3,11419.970000000001,8
1543,1543,1543,1,2970.46,2
1544,1544,1544,3,11519.739999999998,7
1545,1545,1545,1,3265.76,3
1546,1546,1546,2,8741.09,5
1547,1547,1547,4,9747.98,8
1548,1548,1548,4,10455.92,8
1549,1549,1549,1,3832.28,2
1550,1550,1550,4,12875.660000000002,9
1551,1551,1551,2,7297.3,6
1552,1552,1552,1,2055.2,3
1553,1553,1553,1,3386.98,3
1554,1554,1554,2,5770.67,6
1555,1555,1555,2,8634.49,5
1556,1556,1556,1,2702.6,2
1557,1557,1557,3,5291.469999999999,6
1558,1558,1558,6,23988.55,14
1559,1559,1559,1,2674.46,2
1560,1560,1560,2,7243.9800000000005,5
1561,1561,1561,3,11717.38,7
1562,1562,1562,1,2140.29,3
1563,1563,1563,2,10620.4,6
1564,1564,1564,4,12997.16,10
1565,1565,1565,3,13373.550000000001,8
1566,1566,1566,3,6456.59,7
1567,1567,1567,1,3931.53,2
1568,1568,1568,2,6136.66,5
1569,1569,1569,3,9760.890000000001,8
1570,1570,1570,4,17236.48,10
1572,1572,1572,1,1804.31,2
1573,1573,1573,5,30044.75,13
1574,1574,1574,4,13439.849999999999,11
1575,1575,1575,2,15183.529999999999,6
1576,1576,1576,3,15029.35,9
1577,1577,1577,3,9090.84,7
1578,1578,1578,2,11375.24,6
1579,1579,1579,1,2688.06,2
1580,1580,1580,5,20403.94,13
1581,1581,1581,2,9313.52,6
1582,1582,1582,1,6407.32,3
1583,1583,1583,5,18897.11,11
1584,1584,1584,2,10385.15,6
1585,1585,1585,4,14136.5,10
1586,1586,1586,4,14415.369999999999,10
1587,1587,1587,4,15544.719999999998,10
1588,1588,1588,7,33411.71,20
1589,1589,1589,4,16069.36,10
1590,1590,1590,2,6612.92,4
1591,1591,1591,2,4165.91,4
1592,1592,1592,5,15431.779999999999,11
1593,1593,1593,3,11302.130000000001,8
1594,1594,1594,3,14875.11,8
1595,1595,1595,3,13039.779999999999,9
1596,1596,1596,1,4671.37,3
1597,1597,1597,3,14510.1,8
1599,1599,1599,3,11005.53,8
1600,1600,1600,2,5579.97,6
1601,1601,1601,3,12300.2,8
1602,1602,1602,2,3062.83,4
1603,1603,1603,2,5698.43,4
1604,1604,1604,2,10733.98,5
1605,1605,1605,6,29150.1,15
1606,1606,1606,5,15892.89,11
1607,1607,1607,5,15460.3,13
1608,1608,1608,5,10535.68,11
1609,1609,1609,4,16930.780000000002,10
1610,1610,1610,3,11347.310000000001,8
1611,1611,1611,4,19960.18,10
1612,1612,1612,5,23874.130000000005,15
1613,1613,1613,2,4218.49,5
1614,1614,1614,2,10294.33,5
1615,1615,1615,2,1836.26,5
1616,1616,1616,6,12051.52,13
1617,1617,1617,1,2381.97,2
1618,1618,1618,4,12599.28,8
1619,1619,1619,3,11022.329999999998,6
1620,1620,1620,5,11260.7,10
1621,1621,1621,2,3595.4399999999996,4
1622,1622,1622,3,10363.720000000001,7
1623,1623,1623,5,16104.43,15
1624,1624,1624,6,16682.62,14
1625,1625,1625,7,23865.05,19
1626,1626,1626,4,14034.310000000001,10
1627,1627,1627,1,2519.17,2
1628,1628,1628,2,3739.2300000000005,4
1630,1630,1630,1,3303.0,2
1631,1631,1631,2,10601.01,6
1632,1632,1632,1,2113.73,2
1633,1633,1633,4,23235.99,11
1634,1634,1634,2,12913.689999999999,6
1635,1635,1635,2,9008.77,5
1636,1636,1636,2,9152.54,5
1637,1637,1637,2,11244.39,4
1638,1638,1638,1,3679.95,2
1639,1639,1639,8,27321.32,20
1640,1640,1640,3,18263.559999999998,8
1641,1641,1641,2,5256.54,5
1642,1642,1642,4,11102.57,10
1643,1643,1643,4,22627.97,11
1644,1644,1644,5,22671.440000000002,14
1645,1645,1645,7,19059.06,17
1646,1646,1646,3,8822.69,6
